"","Freq","Rel.Freq"
"b2",2,0.229095074455899
"b2β",2,0.229095074455899
"b353",2,0.229095074455899
"b471",2,0.229095074455899
"b486",2,0.229095074455899
"bacillales",2,0.229095074455899
"bacteriostatic",2,0.229095074455899
"bacteroides",2,0.229095074455899
"bag",2,0.229095074455899
"baiting",2,0.229095074455899
"balk",2,0.229095074455899
"balochistan",2,0.229095074455899
"baltica",2,0.229095074455899
"bamenwan",2,0.229095074455899
"banding",2,0.229095074455899
"bark",2,0.229095074455899
"barley",2,0.229095074455899
"barrier",2,0.229095074455899
"bases",2,0.229095074455899
"basically",2,0.229095074455899
"basin",2,0.229095074455899
"bathyarchaeota",2,0.229095074455899
"baumannii",2,0.229095074455899
"bc",2,0.229095074455899
"beaches",2,0.229095074455899
"bed",2,0.229095074455899
"began",2,0.229095074455899
"behaviors",2,0.229095074455899
"behnken",2,0.229095074455899
"beings",2,0.229095074455899
"believed",2,0.229095074455899
"belize",2,0.229095074455899
"belts",2,0.229095074455899
"benthos",2,0.229095074455899
"benzofuran",2,0.229095074455899
"bertioga",2,0.229095074455899
"bg",2,0.229095074455899
"bidens",2,0.229095074455899
"big",2,0.229095074455899
"bioaccumulation",2,0.229095074455899
"bioassayed",2,0.229095074455899
"biodegradability",2,0.229095074455899
"biodegrading",2,0.229095074455899
"bioethanol",2,0.229095074455899
"biofuel",2,0.229095074455899
"biofuels",2,0.229095074455899
"biogeographical",2,0.229095074455899
"biogeography",2,0.229095074455899
"biomagnification",2,0.229095074455899
"biomasses",2,0.229095074455899
"biomed",2,0.229095074455899
"biomineralization",2,0.229095074455899
"biopharmaceutical",2,0.229095074455899
"biophysical",2,0.229095074455899
"biopolymer",2,0.229095074455899
"bioprocess",2,0.229095074455899
"bioreactor",2,0.229095074455899
"biosciences",2,0.229095074455899
"biosynthesized",2,0.229095074455899
"bioturbation",2,0.229095074455899
"birds",2,0.229095074455899
"bisphenol",2,0.229095074455899
"blood",2,0.229095074455899
"blooming",2,0.229095074455899
"bm5",2,0.229095074455899
"bm9",2,0.229095074455899
"bnf",2,0.229095074455899
"board",2,0.229095074455899
"bond",2,0.229095074455899
"botrytis",2,0.229095074455899
"bottleneck",2,0.229095074455899
"bpa",2,0.229095074455899
"br",2,0.229095074455899
"brachiata",2,0.229095074455899
"brasilense",2,0.229095074455899
"breadth",2,0.229095074455899
"break",2,0.229095074455899
"breathing",2,0.229095074455899
"breeding",2,0.229095074455899
"brmgv01",2,0.229095074455899
"brmgv02",2,0.229095074455899
"broader",2,0.229095074455899
"bromide",2,0.229095074455899
"brominated",2,0.229095074455899
"brought",2,0.229095074455899
"bsc",2,0.229095074455899
"buch",2,0.229095074455899
"budget",2,0.229095074455899
"build",2,0.229095074455899
"built",2,0.229095074455899
"bukhari",2,0.229095074455899
"burkholderia",2,0.229095074455899
"burkholderiaceae",2,0.229095074455899
"burrow",2,0.229095074455899
"burrowing",2,0.229095074455899
"bushnell",2,0.229095074455899
"c1",2,0.229095074455899
"c6",2,0.229095074455899
"cacl2",2,0.229095074455899
"caeni",2,0.229095074455899
"cake",2,0.229095074455899
"caledonia",2,0.229095074455899
"caledonian",2,0.229095074455899
"cambridge",2,0.229095074455899
"canola",2,0.229095074455899
"capabilities",2,0.229095074455899
"capacities",2,0.229095074455899
"capture",2,0.229095074455899
"captured",2,0.229095074455899
"carboxymethylcellulose",2,0.229095074455899
"cardiovascular",2,0.229095074455899
"cardoso",2,0.229095074455899
"caribbean",2,0.229095074455899
"carolinianum",2,0.229095074455899
"cas",2,0.229095074455899
"cassava",2,0.229095074455899
"cast",2,0.229095074455899
"catastrophic",2,0.229095074455899
"categories",2,0.229095074455899
"categorized",2,0.229095074455899
"cation",2,0.229095074455899
"cays",2,0.229095074455899
"cca",2,0.229095074455899
"cdb",2,0.229095074455899
"cdw",2,0.229095074455899
"ce4",2,0.229095074455899
"cellulosomes",2,0.229095074455899
"centuries",2,0.229095074455899
"cervical",2,0.229095074455899
"cfus",2,0.229095074455899
"chalky",2,0.229095074455899
"challenging",2,0.229095074455899
"chambers",2,0.229095074455899
"characterizing",2,0.229095074455899
"cheese",2,0.229095074455899
"chelation",2,0.229095074455899
"chiayi",2,0.229095074455899
"chip",2,0.229095074455899
"chitinases",2,0.229095074455899
"chitinolytic",2,0.229095074455899
"chitosan",2,0.229095074455899
"chlorella",2,0.229095074455899
"chloro",2,0.229095074455899
"chlorophylls",2,0.229095074455899
"chloroplast",2,0.229095074455899
"cholera",2,0.229095074455899
"cholerae",2,0.229095074455899
"chollangi",2,0.229095074455899
"chrome",2,0.229095074455899
"chromobacterium",2,0.229095074455899
"chroococcum",2,0.229095074455899
"chrysogenum",2,0.229095074455899
"cicc",2,0.229095074455899
"ciencias",2,0.229095074455899
"ciliate",2,0.229095074455899
"cinerea",2,0.229095074455899
"cirri",2,0.229095074455899
"cities",2,0.229095074455899
"citrate",2,0.229095074455899
"citrea",2,0.229095074455899
"citrobacter",2,0.229095074455899
"claroideoglomus",2,0.229095074455899
"clays",2,0.229095074455899
"closed",2,0.229095074455899
"clotrimazole",2,0.229095074455899
"coa",2,0.229095074455899
"coccoid",2,0.229095074455899
"cochin",2,0.229095074455899
"code",2,0.229095074455899
"coeruleofuscus",2,0.229095074455899
"cohesive",2,0.229095074455899
"coincided",2,0.229095074455899
"collect",2,0.229095074455899
"collecting",2,0.229095074455899
"collection",2,0.229095074455899
"colombian",2,0.229095074455899
"colonisation",2,0.229095074455899
"colonizers",2,0.229095074455899
"colonizing",2,0.229095074455899
"comamonas",2,0.229095074455899
"comb",2,0.229095074455899
"combat",2,0.229095074455899
"combinations",2,0.229095074455899
"coming",2,0.229095074455899
"compatibility",2,0.229095074455899
"completed",2,0.229095074455899
"compositional",2,0.229095074455899
"composts",2,0.229095074455899
"comprehensively",2,0.229095074455899
"compromise",2,0.229095074455899
"concerning",2,0.229095074455899
"conditionally",2,0.229095074455899
"conducive",2,0.229095074455899
"confirms",2,0.229095074455899
"congo",2,0.229095074455899
"conidial",2,0.229095074455899
"conjunction",2,0.229095074455899
"consequences",2,0.229095074455899
"consequent",2,0.229095074455899
"conserving",2,0.229095074455899
"consider",2,0.229095074455899
"consideration",2,0.229095074455899
"consolidate",2,0.229095074455899
"constituent",2,0.229095074455899
"constitute",2,0.229095074455899
"consumed",2,0.229095074455899
"contaminations",2,0.229095074455899
"continuation",2,0.229095074455899
"continues",2,0.229095074455899
"converges",2,0.229095074455899
"convex",2,0.229095074455899
"cooking",2,0.229095074455899
"coordinating",2,0.229095074455899
"coringa",2,0.229095074455899
"corynebacteriales",2,0.229095074455899
"cosmetic",2,0.229095074455899
"cosmid",2,0.229095074455899
"costs",2,0.229095074455899
"cosy",2,0.229095074455899
"council",2,0.229095074455899
"counter",2,0.229095074455899
"counting",2,0.229095074455899
"country",2,0.229095074455899
"county",2,0.229095074455899
"cox",2,0.229095074455899
"coxensis",2,0.229095074455899
"crassipes",2,0.229095074455899
"creating",2,0.229095074455899
"creeks",2,0.229095074455899
"crustaceans",2,0.229095074455899
"cry",2,0.229095074455899
"cs",2,0.229095074455899
"cucurbitacearum",2,0.229095074455899
"cue",2,0.229095074455899
"cups",2,0.229095074455899
"curtis",2,0.229095074455899
"cuso4",2,0.229095074455899
"cutting",2,0.229095074455899
"cw",2,0.229095074455899
"cyclohex",2,0.229095074455899
"cyperus",2,0.229095074455899
"cysteine",2,0.229095074455899
"cyt",2,0.229095074455899
"cytophaga",2,0.229095074455899
"cytoplasmic",2,0.229095074455899
"cytosolic",2,0.229095074455899
"czapek",2,0.229095074455899
"daidzin",2,0.229095074455899
"danaeifolium",2,0.229095074455899
"dated",2,0.229095074455899
"dbp",2,0.229095074455899
"ddh",2,0.229095074455899
"deacetylation",2,0.229095074455899
"decade",2,0.229095074455899
"decandra",2,0.229095074455899
"decayed",2,0.229095074455899
"deciduous",2,0.229095074455899
"decisive",2,0.229095074455899
"decolorization",2,0.229095074455899
"decontamination",2,0.229095074455899
"decoupling",2,0.229095074455899
"defined",2,0.229095074455899
"definition",2,0.229095074455899
"deforestation",2,0.229095074455899
"degradability",2,0.229095074455899
"dehalogenases",2,0.229095074455899
"dehp",2,0.229095074455899
"dehydro",2,0.229095074455899
"deliense",2,0.229095074455899
"delineate",2,0.229095074455899
"delineated",2,0.229095074455899
"dendritiformis",2,0.229095074455899
"depended",2,0.229095074455899
"dependence",2,0.229095074455899
"depicted",2,0.229095074455899
"depicts",2,0.229095074455899
"depleted",2,0.229095074455899
"depolymerization",2,0.229095074455899
"depositional",2,0.229095074455899
"deposits",2,0.229095074455899
"dermatophytes",2,0.229095074455899
"dermatophytic",2,0.229095074455899
"describing",2,0.229095074455899
"descriptively",2,0.229095074455899
"deserts",2,0.229095074455899
"deserves",2,0.229095074455899
"desiccation",2,0.229095074455899
"desirable",2,0.229095074455899
"desulfarculaceae",2,0.229095074455899
"desulfitobacterium",2,0.229095074455899
"desulfobacterales",2,0.229095074455899
"desulfotomaculum",2,0.229095074455899
"details",2,0.229095074455899
"detectable",2,0.229095074455899
"detecting",2,0.229095074455899
"deteriorating",2,0.229095074455899
"determinative",2,0.229095074455899
"determines",2,0.229095074455899
"deterministic",2,0.229095074455899
"deuteromycetes",2,0.229095074455899
"dhm",2,0.229095074455899
"diacetate",2,0.229095074455899
"diagnosed",2,0.229095074455899
"dibenzo",2,0.229095074455899
"diet",2,0.229095074455899
"differing",2,0.229095074455899
"differs",2,0.229095074455899
"dimethylthiazol",2,0.229095074455899
"dinitrosalicylic",2,0.229095074455899
"diol",2,0.229095074455899
"dioxopyrrolidin",2,0.229095074455899
"dioxygenase",2,0.229095074455899
"dipodascus",2,0.229095074455899
"direction",2,0.229095074455899
"directs",2,0.229095074455899
"discharged",2,0.229095074455899
"discharges",2,0.229095074455899
"disclosed",2,0.229095074455899
"discovering",2,0.229095074455899
"display",2,0.229095074455899
"disseminated",2,0.229095074455899
"dissolution",2,0.229095074455899
"disturbances",2,0.229095074455899
"dithionite",2,0.229095074455899
"divergent",2,0.229095074455899
"diversispora",2,0.229095074455899
"dmso",2,0.229095074455899
"dnra",2,0.229095074455899
"dokdonensis",2,0.229095074455899
"dorsal",2,0.229095074455899
"downregulated",2,0.229095074455899
"dox",2,0.229095074455899
"dpg",2,0.229095074455899
"drier",2,0.229095074455899
"drift",2,0.229095074455899
"drilling",2,0.229095074455899
"drying",2,0.229095074455899
"dse",2,0.229095074455899
"dsrb",2,0.229095074455899
"duangjai",2,0.229095074455899
"dung",2,0.229095074455899
"dw",2,0.229095074455899
"ease",2,0.229095074455899
"ecofriendly",2,0.229095074455899
"ecologia",2,0.229095074455899
"economical",2,0.229095074455899
"edible",2,0.229095074455899
"editorial",2,0.229095074455899
"education",2,0.229095074455899
"edx",2,0.229095074455899
"ee",2,0.229095074455899
"effluent",2,0.229095074455899
"effuses",2,0.229095074455899
"egs9",2,0.229095074455899
"elaborated",2,0.229095074455899
"electrolyte",2,0.229095074455899
"electrons",2,0.229095074455899
"eliminated",2,0.229095074455899
"elimination",2,0.229095074455899
"elite",2,0.229095074455899
"elucidation",2,0.229095074455899
"eluted",2,0.229095074455899
"emended",2,0.229095074455899
"emirates",2,0.229095074455899
"employs",2,0.229095074455899
"emulsifying",2,0.229095074455899
"enabled",2,0.229095074455899
"encapsulation",2,0.229095074455899
"encompassed",2,0.229095074455899
"endemic",2,0.229095074455899
"endemism",2,0.229095074455899
"endo",2,0.229095074455899
"endoglucanase",2,0.229095074455899
"endurance",2,0.229095074455899
"ene",2,0.229095074455899
"engineered",2,0.229095074455899
"enhancements",2,0.229095074455899
"enormous",2,0.229095074455899
"enzymic",2,0.229095074455899
"epifaunal",2,0.229095074455899
"epoxide",2,0.229095074455899
"equal",2,0.229095074455899
"equiseti",2,0.229095074455899
"ergosterol",2,0.229095074455899
"eroded",2,0.229095074455899
"erwinia",2,0.229095074455899
"erythrobacter",2,0.229095074455899
"escalated",2,0.229095074455899
"esi",2,0.229095074455899
"eskape",2,0.229095074455899
"ethylhexyl",2,0.229095074455899
"etiological",2,0.229095074455899
"etoac",2,0.229095074455899
"eucalyptus",2,0.229095074455899
"eudesmane",2,0.229095074455899
"eukaryotic",2,0.229095074455899
"eurotium",2,0.229095074455899
"evaluates",2,0.229095074455899
"evaluating",2,0.229095074455899
"evaporation",2,0.229095074455899
"evapotranspiration",2,0.229095074455899
"eventually",2,0.229095074455899
"evergreen",2,0.229095074455899
"evidences",2,0.229095074455899
"exceed",2,0.229095074455899
"exceeded",2,0.229095074455899
"exceptional",2,0.229095074455899
"excessive",2,0.229095074455899
"exchangeable",2,0.229095074455899
"excluding",2,0.229095074455899
"exemplifies",2,0.229095074455899
"exiguobacterium",2,0.229095074455899
"exists",2,0.229095074455899
"exodermis",2,0.229095074455899
"expanding",2,0.229095074455899
"expands",2,0.229095074455899
"expensive",2,0.229095074455899
"experience",2,0.229095074455899
"experimentally",2,0.229095074455899
"explanation",2,0.229095074455899
"exploitation",2,0.229095074455899
"extant",2,0.229095074455899
"extending",2,0.229095074455899
"extra",2,0.229095074455899
"extracting",2,0.229095074455899
"extractions",2,0.229095074455899
"face",2,0.229095074455899
"facilitating",2,0.229095074455899
"failed",2,0.229095074455899
"fairly",2,0.229095074455899
"falciparum",2,0.229095074455899
"farming",2,0.229095074455899
"faster",2,0.229095074455899
"faunal",2,0.229095074455899
"favor",2,0.229095074455899
"feasible",2,0.229095074455899
"fed",2,0.229095074455899
"feob",2,0.229095074455899
"ferb",2,0.229095074455899
"fermentations",2,0.229095074455899
"ferns",2,0.229095074455899
"fibrous",2,0.229095074455899
"fiddler",2,0.229095074455899
"fiji",2,0.229095074455899
"films",2,0.229095074455899
"filter",2,0.229095074455899
"finds",2,0.229095074455899
"firmly",2,0.229095074455899
"firmus",2,0.229095074455899
"fishes",2,0.229095074455899
"fit",2,0.229095074455899
"fitness",2,0.229095074455899
"fjat",2,0.229095074455899
"flagellated",2,0.229095074455899
"flagellum",2,0.229095074455899
"flavonoid",2,0.229095074455899
"flexirubin",2,0.229095074455899
"flight",2,0.229095074455899
"floating",2,0.229095074455899
"floor",2,0.229095074455899
"fluorene",2,0.229095074455899
"fluvial",2,0.229095074455899
"folding",2,0.229095074455899
"foliage",2,0.229095074455899
"forced",2,0.229095074455899
"forces",2,0.229095074455899
"forestry",2,0.229095074455899
"formaldehyde",2,0.229095074455899
"formulating",2,0.229095074455899
"formulations",2,0.229095074455899
"forsk",2,0.229095074455899
"fourth",2,0.229095074455899
"fragmentation",2,0.229095074455899
"fragmented",2,0.229095074455899
"framework",2,0.229095074455899
"freeze",2,0.229095074455899
"freshwaters",2,0.229095074455899
"freundlich",2,0.229095074455899
"fumigatus",2,0.229095074455899
"functionalities",2,0.229095074455899
"functionality",2,0.229095074455899
"fungicide",2,0.229095074455899
"funneliformis",2,0.229095074455899
"fusiformis",2,0.229095074455899
"fusobacteria",2,0.229095074455899
"gallionella",2,0.229095074455899
"ganoderma",2,0.229095074455899
"gaoqiao",2,0.229095074455899
"gastroenteritis",2,0.229095074455899
"gastropod",2,0.229095074455899
"gastropods",2,0.229095074455899
"gause",2,0.229095074455899
"gcms",2,0.229095074455899
"gds",2,0.229095074455899
"generating",2,0.229095074455899
"generic",2,0.229095074455899
"genistein",2,0.229095074455899
"genistin",2,0.229095074455899
"genomics",2,0.229095074455899
"genospecies",2,0.229095074455899
"geo",2,0.229095074455899
"geotrichum",2,0.229095074455899
"gh3",2,0.229095074455899
"gh43",2,0.229095074455899
"giant",2,0.229095074455899
"gilakaladindi",2,0.229095074455899
"gilvigriseus",2,0.229095074455899
"gippsland",2,0.229095074455899
"glass",2,0.229095074455899
"glaucus",2,0.229095074455899
"glioma",2,0.229095074455899
"globally",2,0.229095074455899
"gloeosporioides",2,0.229095074455899
"glucosaminidase",2,0.229095074455899
"glucosidases",2,0.229095074455899
"glutamate",2,0.229095074455899
"glutamine",2,0.229095074455899
"glycolyl",2,0.229095074455899
"glycopeptide",2,0.229095074455899
"glycoside",2,0.229095074455899
"gmp",2,0.229095074455899
"going",2,0.229095074455899
"gold",2,0.229095074455899
"gradual",2,0.229095074455899
"grains",2,0.229095074455899
"gramineus",2,0.229095074455899
"graminisoli",2,0.229095074455899
"grampositive",2,0.229095074455899
"granules",2,0.229095074455899
"grasses",2,0.229095074455899
"gravimetric",2,0.229095074455899
"gray",2,0.229095074455899
"grayish",2,0.229095074455899
"groundnut",2,0.229095074455899
"groundwater",2,0.229095074455899
"grove",2,0.229095074455899
"grows",2,0.229095074455899
